QuestionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags	FocusNotes			FocusNotes
Mercury_LBS10959	LBS10959	1	D	1	0	Mercury	6		Train		2015		MAT_MEAS_UNIT_DIST	f297-a722-c60d-7be0|CENTRAL 3cb9-2255-b975-4d1d|CENTRAL	A student is measuring the distance a car travels down a ramp using yards. Which measurement is most similar in length when using the metric system of measurement? (A) centimeter (B) kilometer (C) millimeter (D) meter	I think we need to add facts about how long a meter is and how long a yard is. -jrmadded fact. -zx	ZX JRM	SUCCESS	Easy
Mercury_412527	412527	1	C	1	0	Mercury	8		Train		2015		MAT_MEAS_UNIT_DIST	39c1-b574-fe17-3f62|CENTRAL 1d40-1eb0-d0d5-de60|CENTRAL	A timber company is dividing a 10,000 hectare forest into 5 sections. Which unit is most appropriate to use when showing the area of the divided sections? (A) square inches (in.^2) (B) square meters (m^2) (C) square kilometers (km^2) (D) square centimeters (cm^2)		ZX	HELP SUCCESS	Challenge
Mercury_7217385	7217385	1	C	1	0	Mercury	8		Train		2015		MAT_MEAS_UNIT_DIST	f297-a722-c60d-7be0|CENTRAL 65b3-196a-be1f-b9be|CENTRAL 93cb-4c9a-59c2-2cd0|GROUNDING 50a5-5c13-ea54-0220|LEXGLUE 260e-fab8-c411-4312|LEXGLUE 0969-6f9e-9555-9731|GROUNDING	Which SI unit would be most appropriate for recording the length of a typical classroom? (A) gram (B) kilogram (C) meter (D) kilometer	need to connect "recording" with "measuring". also use fact room = object. and then need a fact about objects have length, or something like that.	ZX JRM	SUCCESS	Easy
Mercury_SC_413141	413141	1	B	1	0	Mercury	3		Train		2015		MAT_MEAS_UNIT_MASS	d2f9-367f-2c90-fbcd|CENTRAL 3ad2-62a6-57f5-df68|CENTRAL bbf0-3d09-563f-196b|BACKGROUND	Which measurement represents the mass of an object? (A) 35 centimeters (B) 35 grams (C) 35 liters (D) 35 degrees		ZX SM EW	SUCCESS	Easy
Mercury_SC_408356	408356	1	B	1	0	Mercury	4		Train		2015		MAT_MEAS_UNIT_MASS	7a26-9d80-a88f-94fa|CENTRAL af64-6dc9-a2bb-291d|CENTRAL 5720-208c-fea0-628e|CENTRAL	Stacey picks apples and puts them in a basket. When she puts her basket on a scale, the scale reads two kilograms (kg). What property is Stacey measuring? (A) height (B) weight (C) temperature (D) volume		SM EW	SUCCESS	Easy
Mercury_7136798	7136798	1	B	1	0	Mercury	7		Train		2015		MAT_MEAS_UNIT_MASS	7a26-9d80-a88f-94fa|CENTRAL 7c8b-3728-1d36-f922|GROUNDING e9cb-fdf8-abe6-7d9a|GROUNDING 5c04-1a15-876c-ebc2|CENTRAL bbf0-3d09-563f-196b|CENTRAL	Garrett collected some large rocks from a stream near his home. He measured the rocks on a balance. When he records the mass of the rocks, which units should Garrett use? (A) pounds (B) kilograms (C) fluid ounces (D) cubic centimeters	object in "rock is a kind of object" doesn't connect to anything -- is it needed? In the next question, for example, there isn't a fact about fish. or, do we need to update the the "kilograms" facts to say "a kind of unit for measuring the mass of an object/matter/substance/etc" ?	ZX JRM	SUCCESS	Easy
Mercury_7159758	7159758	1	C	1	0	Mercury	7		Train		2015		MAT_MEAS_UNIT_MASS	d2f9-367f-2c90-fbcd|CENTRAL 3ad2-62a6-57f5-df68|CENTRAL 9526-aecc-22b2-4b6a|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING 4eac-892f-ecd2-6e0d|GROUNDING e0c1-2f0f-8fa6-28d2|BACKGROUND e1e1-8127-43cc-b6bf|BACKGROUND fc75-dfcd-e46e-e318|BACKGROUND bbf0-3d09-563f-196b|BACKGROUND	A researcher is conducting an investigation to determine if water temperature affects the growth rate of a certain type of fish in a lake. Which unit would the researcher use when determining the mass of the fish? (A) centimeters (B) kilometers (C) grams (D) liters		ZX EW	SUCCESS	Challenge
Mercury_402349	402349	1	A	1	0	Mercury	8		Train		2015		MAT_MEAS_UNIT_PH	eca0-3a93-b9b2-b40a|CENTRAL 9083-5c1f-6f3f-8673|CENTRAL 0079-9b02-51a6-b9f2|LEXGLUE	According to a pH scale, which pH would be the strongest acid? (A) 3 (B) 6 (C) 9 (D) 12		ZX	SUCCESS	Challenge
Mercury_SC_408343	408343	1	A	1	0	Mercury	4		Train		2015		MAT_MEAS_UNIT_TEMP	93f5-b0bb-73b5-8b40|CENTRAL 950c-7489-5659-db44|LEXGLUE 50a5-5c13-ea54-0220|LEXGLUE 6fc4-8091-f720-3e33|LEXGLUE f244-8401-b4ae-7ff7|LEXGLUE 5913-ee2a-bf9d-3322|LEXGLUE	Angela wants to report daily weather conditions. In which unit should Angela record the air temperature? (A) degrees Celsius (B) centimeters (C) milliliters (D) grams	should we connect "report" and "measure"?  I tried to added some.	ZX JRM SM EW	SUCCESS	Easy
MDSA_2009_5_46	46	1	D	1	0	Maryland School Assessment - Science	5		Train		2009		MAT_MEAS_UNIT_TIME	4f6c-7f8c-b9d5-f3cb|CENTRAL 40b8-ce9a-9919-60f8|CENTRAL	Students measure the time for toy cars of different masses to roll down a hill. Which of the following units should the students use to measure time? (A) centimeters (B) grams (C) milliliters (D) seconds	Seconds are a unit of measurement.  Seconds are used to measure time.  Time is measured using a watch, clock, or stopwatch .	JRM EW SM	SUCCESS	Easy
Mercury_SC_LBS10824	LBS10824	1	A	1	0	Mercury	4		Train		2015		MAT_MEAS_UNIT_VOL	1385-f748-2afe-034a|CENTRAL 697e-618e-8018-e806|GROUNDING 4aff-d072-35cc-3ebe|GROUNDING	Which pair of English and metric units has most nearly the same value? (A) liter and quart (B) gram and ounce (C) kilogram and pound (D) kilometer and mile		ZX	HELP SUCCESS	Easy
Mercury_SC_407308	407308	1	B	1	0	Mercury	5		Train		2015		MAT_MIXTURE	1bfd-bcc0-98dc-5f36|GROUNDING 3a80-0761-fcb5-48b2|GROUNDING 9247-2bc4-e950-d3dd|CENTRAL c31f-f938-8a69-233b|GROUNDING	A student combined rice cereal with melted marshmallows. Which best describes what the student made? (A) an atom (B) a mixture (C) a molecule (D) an element	is adding facts (cereal is a substance or marshmallow is a substance) necessary? since the object is really random. -zx -- we need "food is a kind of substance"	ZX JRM	SUCCESS	Easy
Mercury_SC_408557	408557	1	D	1	0	Mercury	5		Train		2015		MAT_MIXTURES	9710-6959-2c34-d204|CENTRAL	Sarah's class is learning about mixtures and solutions. Her teacher writes four statements on the board. Which statement best describes a mixture? (A) Both substances mix evenly. (B) Both substances can evaporate. (C) One substance dissolves into another. (D) One substance can be separated from the other.		SM EW	SUCCESS	Easy
AKDE&ED_2012_8_28	28	1	B	1	0	Alaska Department of Education & Early Development	8		Train		2012		MAT_MIXTURES	9710-6959-2c34-d204|CENTRAL 4e66-5eec-133c-0f66|GROUNDING 0d00-93f4-5616-0efc|LEXGLUE c082-5c74-d788-63a8|LEXGLUE	During a lab investigation a scientist heats a solid substance. The scientist observes that the solid has two different melting points. The scientist is able to separate the two resulting liquids. Which statement best classifies the original solid substance?    (A) It was an atom. (B) It was a mixture. (C) It was an element. (D) It was a compound.		SM	SUCCESS	Easy
Mercury_SC_401254	401254	1	D	1	0	Mercury	5		Train		2015		MAT_MIXTURES	8622-9e03-2724-60f7|CENTRAL	When oil and water are mixed together, they form a (A) gas. (B) solid. (C) compound. (D) suspension.		ZX SM EW	READY	Challenge
Mercury_SC_407568	407568	1	A	1	0	Mercury	5		Train		2015		MAT_MIXTURES	9247-2bc4-e950-d3dd|CENTRAL 826e-4bd3-1390-0182|GROUNDING 81b7-0a58-5b0b-0bbf|GROUNDING f78c-b282-3ea9-153e|GROUNDING	Mark wants to make lemonade for his friends. He uses water, lemon juice, and sugar. Which of these best describes the lemonade? (A) a mixture (B) a metal (C) an element (D) a compound		ZX	SUCCESS	Easy
Mercury_SC_408685	408685	1	A	1	0	Mercury	5		Train		2015		MAT_MIXTURES	3145-65d7-0fa3-5857|CENTRAL d2e9-11e9-5d56-acb0|CENTRAL c803-33fe-2283-daa2|CENTRAL cea4-2ca7-d415-b6b7|GROUNDING 96ff-31bb-ea13-9aff|GROUNDING 6c6f-b690-6b57-aab6|GROUNDING 3f2b-87bb-f73a-3e5d|GROUNDING	Soda water is a liquid that has bubbles of carbon dioxide in it. Which term best describes soda water? (A) a mixture (B) a molecule (C) an element (D) a compound	[AUTOSW]	ZX	SUCCESS	Easy
TIMSS_2011_4_pg64	pg64	1	A	1	0	TIMSS	4		Train		2011		MAT_MIXTURES	c803-33fe-2283-daa2|CENTRAL d2e9-11e9-5d56-acb0|CENTRAL e99c-8638-3be1-1fd4|GROUNDING 2dc4-77ae-55ce-4264|CENTRAL 1fd0-279c-ed27-afca|GROUNDING 81b7-0a58-5b0b-0bbf|GROUNDING	Which of these is a mixture? (A) salt water (B) sugar (C) water vapor (D) salt	[AUTOSW] I think we need to say salt water is made of salt and water, salt is a kind of substance, water is a kind of substance	ZX JRM	SUCCESS	Challenge
CSZ_2004_5_CSZ10110	CSZ10110	1	D	1	0	California Standards Test - Science	5		Train		2004		MAT_MIXTURES_ALLOYS	0e62-579f-977d-4046|CENTRAL 9cea-7fba-e1c5-f8b3|CENTRAL 4daa-873d-0753-0b46|CENTRAL 2843-571e-d3d2-d99d|CENTRAL 438c-30e7-05f9-eec9|CENTRAL e29c-2800-f9a7-6195|CENTRAL 4c25-b5f8-13bf-6b86|NEG d08f-9cae-ad54-80ed|NEG eb57-77f3-768e-3665|NEG 239a-f2cc-8bbb-223e|LEXGLUE	Sterling silver is a combination of silver and copper. Which of the following is also a combination of two or more metals? (A) aluminum. (B) lead. (C) gold. (D) brass.	Sterling Silver is a kind of metal.  Sterling Silver is a kind of alloy.  An alloy is the combination of two or more metals.  Brass is a kind of alloy.  NEGATIVE: Elements are not alloys.  Aluminum is an element.  Lead is an element.  Gold is an element.	ZX SM	SUCCESS	Easy
Mercury_7018130	7018130	1	A	1	0	Mercury	8		Train		2015		MAT_MIXTURES_ALLOYS, OTHER_DEVICE	b540-40d1-1232-ee3f|GROUNDING 4ec0-b548-a2c5-73c1|CENTRAL bb9f-a2b3-9f0e-3232|CENTRAL	Which metalloid is used in solar cells and computer chips? (A) silicon (B) silver (C) arsenic (D) antimony		ZX	SUCCESS	Easy
Mercury_SC_402081	402081	1	B	1	0	Mercury	5		Train		2015		MAT_MIXTURES_COMPOUNDS	78d4-18c9-9484-0154|CENTRAL f688-9579-bfb6-61d1|CENTRAL 81b7-0a58-5b0b-0bbf|GROUNDING 826e-4bd3-1390-0182|GROUNDING	What is made when sugar is dissolved in water? (A) a colloid (B) a solution (C) a suspension (D) an evaporation		SM	SUCCESS	Easy
ACTAAP_2012_7_13	13	1	C	1	0	ACTAAP	7		Train		2012		MAT_MIXTURES_COMPOUNDS	44d0-0720-a568-afe0|CENTRAL 0192-47c6-a615-1984|GROUNDING d176-e42a-2654-8d3c|GROUNDING 8c06-332a-4c9d-9974|LEXGLUE 6bb0-ea31-6fee-5e77|CENTRAL fcf2-562c-5997-2086|GROUNDING	Which substance is a compound? (A) sodium (B) chlorine (C) table salt (D) salt water		SM	SUCCESS	Challenge
TIMSS_2007_8_pg101	pg101	1	B	1	0	TIMSS	8		Train		2007		MAT_MIXTURES_COMPOUNDS	340e-90d3-2c17-f434|CENTRAL 78d4-18c9-9484-0154|GROUNDING 826e-4bd3-1390-0182|GROUNDING 81b7-0a58-5b0b-0bbf|GROUNDING	Sugar is made up of many molecules. When sugar is dissolved in water, what happens to these molecules? (A) They no longer exist. (B) They exist in solution. (C) They evaporate. (D) They combine with water to form new elements.		SM	SUCCESS	Challenge
MCAS_2007_8_5169	5169	1	B	1	0	MCAS	8		Train		2007		MAT_MIXTURES_COMPOUNDS	826e-4bd3-1390-0182|GROUNDING 81b7-0a58-5b0b-0bbf|GROUNDING 29ee-f641-fe14-04fb|GROUNDING 78d4-18c9-9484-0154|GROUNDING c803-33fe-2283-daa2|CENTRAL d2e9-11e9-5d56-acb0|GROUNDING	Which of the following is an example of the formation of a mixture? (A) rust forming on an iron nail (B) sugar crystals dissolving in water (C) sodium and chlorine forming table salt (D) hydrogen and oxygen reacting to produce water	[AUTOSW]	SM	SUCCESS	Challenge
TIMSS_1995_8_Q14	Q14	1	E	1	0	TIMSS	8		Train		1995		MAT_MIXTURES_COMPOUNDS	f538-8222-cf3c-8400|CENTRAL 6bb0-ea31-6fee-5e77|CENTRAL bb4d-ea33-08e1-7106|GROUNDING 651d-a71f-a75e-84f7|GROUNDING 699d-ec21-19ff-80f4|CENTRAL	A mixture of powdered iron and sulfur is heated. What will be formed? (A) a single element (B) two other elements (C) a solution (D) an alloy (E) a compound		SM	SUCCESS	Easy
MCAS_2007_8_5172	5172	1	C	1	0	MCAS	8		Train		2007		MAT_MIXTURES_COMPOUNDS	442c-6b3e-0b69-467d|CENTRAL 3ed6-1fa7-1a63-34a0|GROUNDING 9710-6959-2c34-d204|CENTRAL 9568-cc75-424d-e775|LEXGLUE 18df-4496-f1cf-d9b1|GROUNDING 52a9-1c58-ae78-1d67|GROUNDING 67f7-1d8d-dcef-b743|GROUNDING 7051-de21-70b0-8c49|GROUNDING 7e95-aa4d-92bd-7c26|GROUNDING bcb9-f1d4-4c6d-cb70|GROUNDING 8005-4f1a-6744-1a05|GROUNDING 16b7-673f-bc0d-ed99|GROUNDING 6c6f-b690-6b57-aab6|GROUNDING	Which of the following substances can be separated into several elements? (A) nitrogen (B) zinc (C) air (D) aluminum	[AUTOSW]	ZX SM	SUCCESS	Challenge
Mercury_SC_407440	407440	1	B	1	0	Mercury	4		Train		2015		MAT_MIXTURES_COMPOUNDS	b52b-5ade-22b4-b42f|CENTRAL a824-aa4b-d228-d7c7|GROUNDING 490c-5be7-2ff7-4bf2|LEXGLUE 7fae-fd07-1d25-28ad|GROUNDING 3f2b-87bb-f73a-3e5d|GROUNDING	Which of these items contains only a solution? (A) a jar of pickles (B) a bottle of juice (C) a bag of peanuts (D) a can of mixed fruit	juice is a kind of substance, or juice is a kind of liquid and liquid is a kind of substance	ZX JRM EW	SUCCESS	Easy
Mercury_SC_408396	408396	1	A	1	0	Mercury	5		Train		2015		MAT_MIXTURES_COMPOUNDS	c803-33fe-2283-daa2|CENTRAL 0468-dc98-b65d-073f|CENTRAL e5bc-cb22-23ff-6d35|NE b23a-d49e-ad21-87b7|NE 9812-9b45-db27-deb9|NE 2f39-523e-bb73-4435|CENTRAL 81b7-0a58-5b0b-0bbf|GROUNDING 1fd0-279c-ed27-afca|GROUNDING	Students stir salt, sand, sawdust, and seashells into a jar filled with water. Which of the materials will form a solution? (A) salt and water (B) sand and sawdust (C) seashells and water (D) sawdust and seashells	[AUTOSW]	ZX	SUCCESS	Easy
Mercury_SC_406073	406073	1	A	1	0	Mercury	5		Train		2015		MAT_MIXTURES_COMPOUNDS	78d4-18c9-9484-0154|GROUNDING 1d44-89d5-1ec9-3b35|GROUNDING 6091-2b4b-a727-0c2b|GROUNDING c803-33fe-2283-daa2|CENTRAL d2e9-11e9-5d56-acb0|GROUNDING 4e66-5eec-133c-0f66|GROUNDING 826e-4bd3-1390-0182|GROUNDING e184-fe8e-74f9-be61|LEXGLUE	A student completes several tasks while making breakfast. During which task does the student make a solution? (A) adding sugar to tea (B) pouring milk on cereal (C) spreading jelly on toast (D) sprinkling cheese on eggs	[AUTOSW] need something like "adding is a kind of task"	JRM ZX	SUCCESS	Easy
Mercury_SC_408361	408361	1	D	1	0	Mercury	5		Train		2015		MAT_MIXTURES_COMPOUNDS	78d4-18c9-9484-0154|CENTRAL 826e-4bd3-1390-0182|GROUNDING c803-33fe-2283-daa2|CENTRAL 81b7-0a58-5b0b-0bbf|GROUNDING e184-fe8e-74f9-be61|LEXGLUE	Phyllis investigated what happened when she added some different substances to water. Which substance can combine with water to form a solution? (A) oil (B) rocks (C) soil (D) sugar		ZX	SUCCESS	Easy
MDSA_2009_5_17	17	1	C	1	0	Maryland School Assessment - Science	5		Train		2009		MAT_MIXTURES_HETERO	36ff-8e28-fa84-d964|CENTRAL 1fd0-279c-ed27-afca|GROUNDING 826e-4bd3-1390-0182|GROUNDING	A student mixed salt and sugar. Which statement describes the physical properties of salt and sugar after they were mixed? (A) The sugar dissolved the salt. (B) The salt and sugar changed color. (C) The sugar and the salt were unchanged. (D) The salt and sugar formed a new material.		EW	SUCCESS	Challenge
