QuestionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags	FocusNotes			FocusNotes
Mercury_405470	405470	1	A	1	0	Mercury	6		Train		2015		EARTH_HUMIMP_WHAT_POLL_AIR	4059-9d58-3944-0e16|CENTRAL 4a51-b784-e03b-a1ad|LEXGLUE eee7-145c-8532-ac27|CENTRAL eb14-f908-f76d-7cf0|GROUNDING 1562-b39a-4392-304b|CENTRAL 1a70-2ddd-7f85-17ae|LEXGLUE d116-6f25-b3ac-7d88|CENTRAL d390-3d50-786d-4e9f|CENTRAL d0e2-806e-adad-7e98|LEXGLUE	In what way do transit systems, such as buses, benefit society? (A) by reducing the amount of pollution (B) by increasing the number of car sales (C) by increasing the amount of carbon dioxide in the air (D) by eliminating the possibility of accidents			SUCCESS	Easy
TIMSS_1995_8_N5	N5	1	C	1	0	TIMSS	8		Train		1995		EARTH_HUMIMP_WHAT_POLL_AIR	90e6-d564-d603-ce58|CENTRAL	One of the principal causes of acid rain is (A) waste acid from chemical factories being pumped into rivers (B) acid from chemical laboratories evaporating into the air (C) gases from burning coal and oil dissolving in water in the atmosphere (D) gases from air conditioners and refrigerators escaping into the atmosphere		SM	SUCCESS	Challenge
TAKS_2009_8_9	9	1	A	1	0	TAKS	8		Train		2009		EARTH_HUMIMP_WHAT_POLL_AIR	d116-6f25-b3ac-7d88|CENTRAL 8e30-5411-1171-26fa|CENTRAL c1de-b3ef-e1c4-0087|GROUNDING b877-a58b-f75a-3998|LEXGLUE c796-8fda-c7b3-283c|CENTRAL 3022-b0dc-604d-b0d7|LEXGLUE	Which of these would most likely improve the air quality in large Texas cities?    (A) Limiting the number of cars on the roads (B) Switching to wood stoves for home heating (C) Requiring large vehicles to use diesel fuel (D) Maintaining filters in large buildings		EW	SUCCESS	Challenge
Mercury_405944	405944	1	A	1	0	Mercury	6		Train		2015		EARTH_HUMIMP_WHAT_POLL_AIR	5fdb-d810-519a-cdc1|CENTRAL 3c28-d2a7-4f05-ca25|GROUNDING 1893-0c1c-dddc-e8c4|CENTRAL 86ae-9fcc-40d0-77ab|CENTRAL 84e6-3d26-d645-4729|CENTRAL 1a70-2ddd-7f85-17ae|LEXGLUE d390-3d50-786d-4e9f|CENTRAL d116-6f25-b3ac-7d88|CENTRAL 7dc9-24ac-4c93-866e|LEXGLUE 70d9-be39-5c85-8eb7|GROUNDING	Automobile engines built today are designed to be gas efficient. Gas-efficient engines most likely affect a city by reducing (A) air pollution. (B) heat pollution. (C) noise pollution. (D) light pollution.	[AUTOSW]	EW	SUCCESS	Easy
Mercury_7203280	7203280	1	C	1	0	Mercury	7		Train		2015		EARTH_HUMIMP_WHAT_POLL_AIR	8c01-39ba-c26c-f060|CENTRAL b6cd-be94-b334-d1e1|LEXGLUE 9321-c12e-e67d-201b|GROUNDING 0696-441f-5849-600d|LEXGLUE a80a-0d0f-170f-9bd4|CENTRAL	Sulfur scrubbers are devices installed in coal-fired power plants. Sulfur scrubbers reduce the emission of sulfur dioxide. What environmental problem are sulfur scrubbers most likely trying to address? (A) ozone (B) erosion (C) acid rain (D) nutrient runoff		EW	SUCCESS	Easy
Mercury_409875	409875	1	C	1	0	Mercury	7		Train		2015		EARTH_HUMIMP_WHAT_POLL_AIR, EARTH_HUMIMP_WHAT_POLL_SOIL	8a1d-198f-f2b0-b2b5|CENTRAL f4d3-fd82-31d1-855c|LEXGLUE ea61-1f68-79b7-f09f|GROUNDING 1bc6-7869-9e8a-2334|LEXGLUE 0d3a-8739-9f42-5e1c|GROUNDING ff58-2dee-4174-d3d6|CENTRAL	In the Adirondack forests of New York, some trees have died. The change in the forest is thought to be related to air pollution and rain. Which abiotic factor most likely has been changed as a result of the pollution and rain which resulted in the death of the trees? (A) a decrease in the amount of available oxygen (B) an increase in the amount of sunlight (C) a decrease in the pH of the soil (D) an increase in soil nutrients		EW DUPMERGE	SUCCESS DUPMERGE	Easy
MCAS_2000_4_2	2	1	B	1	0	MCAS	4		Train		2000		EARTH_HUMIMP_WHAT_POLL_AIR, OTHER_HIST_INVENT	7cb7-40ac-f4d5-eb6c|GROUNDING 8e30-5411-1171-26fa|CENTRAL d116-6f25-b3ac-7d88|CENTRAL b6cd-be94-b334-d1e1|LEXGLUE a7e5-9c96-dcf3-a615|LEXGLUE 2b4c-4963-4547-c62d|LEXGLUE eee7-145c-8532-ac27|CENTRAL	Which environmental problem was directly caused by the invention of the automobile? (A) storage of nuclear waste (B) increase in air pollution (C) increased use of pesticides (D) flooding in the Midwest	[AUTOSW]	SM EW DUPMERGE	SUCCESS DUPMERGE	Easy
NYSEDREGENTS_2016_4_13	13	1	D	1	0	NYSEDREGENTS	4		Train		2016		EARTH_HUMIMP_WHAT_POLL_WATER	57d4-79ba-a97d-0f9a|ROLE 90eb-c6e6-6838-9461|LEXGLUE 2d23-54ce-1de1-e3a8|CENTRAL 8b85-9aff-8362-b0d3|LEXGLUE c71c-f0da-3930-67f0|GROUNDING 3f9d-8b3a-54b5-6a3c|GROUNDING 330a-482c-2f0d-0d81|CENTRAL 5f43-c4d3-9043-8b02|LEXGLUE	Which human activity often has a harmful effect on the environment? (A) recycling paper and plastic (B) riding a bicycle to school (C) helping seeds to germinate (D) throwing garbage into a stream		SM EW	SUCCESS	Challenge
MDSA_2011_4_12	12	1	D	1	0	Maryland School Assessment - Science	4		Train		2011		EARTH_HUMIMP_WHAT_POLL_WATER	ba3c-7ba2-c37a-cb76|CENTRAL 9e89-73fd-66d5-18e2|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING 4d82-5c75-1ac1-abdd|CENTRAL 3f9d-8b3a-54b5-6a3c|GROUNDING 458c-0ba5-e5dd-00b8|CENTRAL 53ec-933f-7116-dcaf|LEXGLUE 7fd0-cd82-3f0c-a3db|CENTRAL acb4-aae4-4bf6-25e0|GROUNDING 274b-e89f-86fa-6446|CENTRAL 3961-d09c-4b9a-a6f7|GROUNDING 3f2b-87bb-f73a-3e5d|GROUNDING f184-e4d0-25d9-d4c7|GROUNDING 2aa7-4696-710f-dc1b|CENTRAL 87a0-dd02-dd6d-ee60|LEXGLUE	The mountain chorus frog is an endangered species in Maryland. In addition to the loss of habitat, what most likely caused this frog population to decline? (A) an increase in a food source (B) more frog breeding grounds (C) native wetlands preservation (D) poisons dissolved in the water	A mountain chorus frog is a kind of animal.  A frog is an aquatic animal that usually lives in ponds.  A pond is a kind of body of water.  A body of water contains water.  A pond is a kind of environment.  A pond is a kind of habitat. Polluting is to cause harm to an environment by adding something harmful or poisonous to living things.  Harming an environment also harms the living things in that environment.  An endangered animal is an animal species that has a low population, usually due to harm from human activies.	EW SM	SUCCESS	Challenge
MCAS_1999_4_11	11	1	B	1	0	MCAS	4		Train		1999		EARTH_HUMIMP_WHAT_POLL_WATER	e65a-df84-fcd2-733c|CENTRAL fb74-d393-266e-0f88|CENTRAL 3f9d-8b3a-54b5-6a3c|GROUNDING 9885-6337-f26c-cfbd|GROUNDING 3547-7689-fb87-ee96|LEXGLUE d1ac-a510-1958-0100|CENTRAL 57d4-79ba-a97d-0f9a|LEXGLUE	Which of the following would be more likely to pollute a river? (A) allowing beavers to build a dam (B) spreading fertilizer near the river (C) mowing the grass on the river bank (D) fishing from a bridge over the river		SM EW	SUCCESS	Easy
MSA_2015_5_38	38	1	A	1	0	MSA	5		Train		2015		EARTH_HUMIMP_WHAT_POLL_WATER	e36b-5464-c253-5b04|ROLE d116-6f25-b3ac-7d88|CENTRAL 57d4-79ba-a97d-0f9a|CENTRAL 8cf3-b5ef-e8a7-1202|CENTRAL 3879-d557-003d-491a|GROUNDING 3547-7689-fb87-ee96|CENTRAL 3f9d-8b3a-54b5-6a3c|GROUNDING 8b85-9aff-8362-b0d3|LEXGLUE	Offshore oil platforms affect ocean habitats. An ocean environment is most likely damaged by an offshore oil platform because (A) leaking oil from the oil platform might pollute the water (B) fishing from the oil platform might reduce the fish population (C) drilling in the ocean floor might reduce the water temperature (D) changing the ocean floor might increase the number of hurricanes		SM EW	SUCCESS	Easy
